run_id,symbols,BUY_START_TIME,BUY_END_TIME,RSI_MIN,RSI_MAX,MOMENTUM_RVOL_MIN,REQUIRE_BREAKOUT,ATR_STOP_MULTIPLE,ATR_EXTREME_PERCENT,MAX_HOLD_MINUTES,MAX_CAPITAL_PER_TRADE,MAX_POSITIONS,closed_trades,win_rate,profit_factor,expectancy,average_winner,average_loser,max_drawdown,sharpe,best_ticker,worst_ticker,best_time_of_day,worst_time_of_day,losing_streak,latest_regime,research_score
21,"SPY,QQQ,XLC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,XLU,MTUM,QUAL,VLUE,USMV,SIZE",09:45,13:30,40.0,80.0,0.6,False,1.0,0.015,60,0.05,1,320,0.18125,0.10785493025528968,-0.977336281249887,0.6518843103449563,-1.3380034351143943,0.012521953113387364,-0.7264123943672879,XLI,XLF,18,15,27,RISK_OFF,-7.420740092084355
23,"SPY,QQQ,XLC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,XLU,MTUM,QUAL,VLUE,USMV,SIZE",09:45,13:30,40.0,80.0,0.6,False,1.0,0.015,120,0.05,1,320,0.18125,0.10785493025528968,-0.977336281249887,0.6518843103449563,-1.3380034351143943,0.012521953113387364,-0.7264123943672879,XLI,XLF,18,15,27,RISK_OFF,-7.420740092084355
48,"SPY,QQQ,XLC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,XLU,MTUM,QUAL,VLUE,USMV,SIZE",09:45,15:15,40.0,70.0,0.8,False,1.0,0.015,120,0.05,2,336,0.1636904761904762,0.11738960222446991,-0.9646708630951268,0.7838200000000999,-1.3069021708183919,0.012977212748079517,-0.728154279769576,XLI,XLF,16,14,29,RISK_OFF,-7.767987588929945
46,"SPY,QQQ,XLC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,XLU,MTUM,QUAL,VLUE,USMV,SIZE",09:45,15:15,40.0,70.0,0.8,False,1.0,0.015,60,0.05,2,336,0.1636904761904762,0.11738960222446991,-0.9646708630951268,0.7838200000000999,-1.3069021708183919,0.012977212748079517,-0.728154279769576,XLI,XLF,16,14,29,RISK_OFF,-7.767987588929945
61,"SPY,QQQ,XLC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,XLU,MTUM,QUAL,VLUE,USMV,SIZE",09:45,15:15,40.0,80.0,0.8,False,1.0,0.015,60,0.05,1,358,0.164804469273743,0.09878930435299303,-0.9642531843574275,0.6413656355933453,-1.2810809782607573,0.013820131669020514,-0.7975966299508911,XLV,XLF,16,15,22,RISK_OFF,-8.79649180984801
63,"SPY,QQQ,XLC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,XLU,MTUM,QUAL,VLUE,USMV,SIZE",09:45,15:15,40.0,80.0,0.8,False,1.0,0.015,120,0.05,1,358,0.164804469273743,0.09878930435299303,-0.9642531843574275,0.6413656355933453,-1.2810809782607573,0.013820131669020514,-0.7975966299508911,XLV,XLF,16,15,22,RISK_OFF,-8.79649180984801
40,"SPY,QQQ,XLC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,XLU,MTUM,QUAL,VLUE,USMV,SIZE",09:45,15:15,40.0,70.0,0.6,False,1.0,0.015,120,0.05,2,374,0.16844919786096257,0.11993220063469696,-0.9391961898394664,0.7598135714286859,-1.283368585208899,0.014062404917563045,-0.7550335259448547,XLI,XLF,16,14,32,RISK_OFF,-8.802279101055541
38,"SPY,QQQ,XLC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,XLU,MTUM,QUAL,VLUE,USMV,SIZE",09:45,15:15,40.0,70.0,0.6,False,1.0,0.015,60,0.05,2,374,0.16844919786096257,0.11993220063469696,-0.9391961898394664,0.7598135714286859,-1.283368585208899,0.014062404917563045,-0.7550335259448547,XLI,XLF,16,14,32,RISK_OFF,-8.802279101055541
22,"SPY,QQQ,XLC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,XLU,MTUM,QUAL,VLUE,USMV,SIZE",09:45,13:30,40.0,80.0,0.6,False,1.0,0.015,60,0.05,2,351,0.16524216524216523,0.10411847394414352,-1.0226961467235398,0.719288232758737,-1.3675258191125228,0.014370680056144529,-0.7412876793649031,XLU,XLF,18,13,47,RISK_OFF,-9.352191463426633
24,"SPY,QQQ,XLC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,XLU,MTUM,QUAL,VLUE,USMV,SIZE",09:45,13:30,40.0,80.0,0.6,False,1.0,0.015,120,0.05,2,351,0.16524216524216523,0.10411847394414352,-1.0226961467235398,0.719288232758737,-1.3675258191125228,0.014370680056144529,-0.7412876793649031,XLU,XLF,18,13,47,RISK_OFF,-9.352191463426633
55,"SPY,QQQ,XLC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,XLU,MTUM,QUAL,VLUE,USMV,SIZE",09:45,15:15,40.0,80.0,0.6,False,1.0,0.015,120,0.05,1,386,0.16839378238341968,0.0944214156100691,-0.978373290155328,0.6057911153847394,-1.2991542445481765,0.015118100636493402,-0.8262404047654421,XLV,XLF,20,15,33,RISK_OFF,-10.152259770548039
53,"SPY,QQQ,XLC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,XLU,MTUM,QUAL,VLUE,USMV,SIZE",09:45,15:15,40.0,80.0,0.6,False,1.0,0.015,60,0.05,1,386,0.16839378238341968,0.0944214156100691,-0.978373290155328,0.6057911153847394,-1.2991542445481765,0.015118100636493402,-0.8262404047654421,XLV,XLF,20,15,33,RISK_OFF,-10.152259770548039
62,"SPY,QQQ,XLC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,XLU,MTUM,QUAL,VLUE,USMV,SIZE",09:45,15:15,40.0,80.0,0.8,False,1.0,0.015,60,0.05,2,385,0.15584415584415584,0.09928347663687143,-1.0099048896102774,0.7142969583334436,-1.3282190769229643,0.01556454009665754,-0.8018700342347163,XLU,XLF,16,13,30,RISK_OFF,-10.581610219899103
64,"SPY,QQQ,XLC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,XLU,MTUM,QUAL,VLUE,USMV,SIZE",09:45,15:15,40.0,80.0,0.8,False,1.0,0.015,120,0.05,2,385,0.15584415584415584,0.09928347663687143,-1.0099048896102774,0.7142969583334436,-1.3282190769229643,0.01556454009665754,-0.8018700342347163,XLU,XLF,16,13,30,RISK_OFF,-10.581610219899103
54,"SPY,QQQ,XLC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,XLU,MTUM,QUAL,VLUE,USMV,SIZE",09:45,15:15,40.0,80.0,0.6,False,1.0,0.015,60,0.05,2,417,0.15347721822541965,0.09066460729466641,-1.0267406774579253,0.6670072265626155,-1.3338224504248224,0.017138026890362163,-0.8402160338847391,XLU,XLF,16,13,47,RISK_OFF,-12.258121494873425
56,"SPY,QQQ,XLC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,XLU,MTUM,QUAL,VLUE,USMV,SIZE",09:45,15:15,40.0,80.0,0.6,False,1.0,0.015,120,0.05,2,417,0.15347721822541965,0.09066460729466641,-1.0267406774579253,0.6670072265626155,-1.3338224504248224,0.017138026890362163,-0.8402160338847391,XLU,XLF,16,13,47,RISK_OFF,-12.258121494873425
