run_id,symbol,strategy_name,setup_type,entry_timestamp,exit_timestamp,entry_price,exit_price,position_size,stop_loss,take_profit,risk_dollars,reward_dollars,risk_reward,pnl_dollars,pnl_percent,outcome,setup_quality,hold_time_minutes,market_regime,ema_trend,rsi,rvol,atr,vwap_position,spread,volume,entry_reason,exit_reason,config_BUY_START_TIME,config_BUY_END_TIME,config_RSI_MIN,config_RSI_MAX,config_MOMENTUM_RVOL_MIN,config_REQUIRE_BREAKOUT,config_ATR_STOP_MULTIPLE,config_ATR_EXTREME_PERCENT,config_MAX_HOLD_MINUTES,config_MAX_CAPITAL_PER_TRADE,config_MAX_POSITIONS
3,XLE,momentum_breakout_v1,breakout,2026-03-17 14:32:00+00:00,2026-03-17 14:38:00+00:00,58.86942,58.8555575,21,58.800411061288294,58.91917787742342,1.4491877129457862,1.044915425891908,0.7210352506839106,-0.2911124999998904,-0.00023547879357389256,LOSS,BAD_SETUP_BAD_OUTCOME,6.0,BULL_TREND,BULL_STACK,68.7982217034528,4.41560084773463,0.03958893871170807,0.037912914196664725,0.0,41878.0,momentum breakout,regime flip,09:45,13:30,40.0,80.0,0.8,True,1.0,0.015,60,0.05,1
3,XLE,momentum_breakout_v1,breakout,2026-03-31 14:25:00+00:00,2026-03-31 14:35:00+00:00,62.586277499999994,62.578695,19,62.486914669634324,62.69117066073135,1.8878937769477417,1.992970053895796,1.055657939144191,-0.14406749999982793,-0.00012115275588951498,LOSS,BAD_SETUP_BAD_OUTCOME,10.0,BULL_TREND,BULL_STACK,61.83319312189031,0.9006510119816602,0.06808533036567632,0.07887186720172376,0.0,7111.0,momentum breakout,regime flip,09:45,13:30,40.0,80.0,0.8,True,1.0,0.015,60,0.05,1
4,XLI,momentum_breakout_v1,breakout,2026-03-02 15:01:00+00:00,2026-03-02 15:03:00+00:00,177.38865,177.701105,7,177.06159856257617,177.7768028748477,2.2893600619669314,2.717070123933837,1.186825160913934,2.1871849999999995,0.0017614148368568108,WIN,GOOD_SETUP_GOOD_OUTCOME,2.0,BULL_TREND,BULL_STACK,72.93032192678788,1.654607193016765,0.23840143742385705,0.004309731673553424,0.0,9307.0,momentum breakout,2R take profit,09:45,13:30,40.0,80.0,0.8,True,1.0,0.015,60,0.05,2
4,SPY,momentum_breakout_v1,breakout,2026-03-02 15:01:00+00:00,2026-03-02 15:11:00+00:00,683.7416999999999,684.647505,1,682.6590029546923,684.8819940906154,1.0826970453076683,1.1402940906154981,1.0531977486753579,0.9058050000001003,0.0013247765932662883,WIN,GOOD_SETUP_GOOD_OUTCOME,10.0,BULL_TREND,BULL_STACK,71.13891970318065,0.8894956587064246,0.7409970453076876,0.0024226744009982555,0.0,6157.0,momentum breakout,2R take profit,09:45,13:30,40.0,80.0,0.8,True,1.0,0.015,60,0.05,2
4,XLF,momentum_breakout_v1,breakout,2026-03-02 15:03:00+00:00,2026-03-02 15:21:00+00:00,51.155565,51.184395,23,51.049862139709475,51.29027572058106,2.4311657866821363,3.0983465733642532,1.2744283381811787,0.6630899999999826,0.0005635750479932973,WIN,WORKED_BUT_REVIEW,18.0,BULL_TREND,BULL_STACK,45.90635190987201,1.7897124276804037,0.08013786029052587,0.004570575687920264,0.0,35667.0,momentum breakout,regime flip,09:45,13:30,40.0,80.0,0.8,True,1.0,0.015,60,0.05,2
4,SPY,momentum_breakout_v1,breakout,2026-03-02 15:11:00+00:00,2026-03-02 15:21:00+00:00,685.332495,683.6080250000001,1,684.3724302531235,686.225139493753,0.9600647468764691,0.8926444937529823,0.9297753059438586,-1.724469999999883,-0.002516253078003959,LOSS,BAD_SETUP_BAD_OUTCOME,10.0,BULL_TREND,BULL_STACK,73.68732772061063,1.051754467178965,0.6175697468764457,0.003870092142429272,0.0,7384.0,momentum breakout,ATR stop loss,09:45,13:30,40.0,80.0,0.8,True,1.0,0.015,60,0.05,2
4,XLU,momentum_breakout_v1,breakout,2026-03-02 15:41:00+00:00,2026-03-02 15:43:00+00:00,47.613795,47.506235000000004,26,47.5515168802014,47.666966239597215,1.6192311147637497,1.382452229527516,0.8537707909159216,-2.7965599999999853,-0.002259009180007589,LOSS,BAD_SETUP_BAD_OUTCOME,2.0,BULL_TREND,BULL_STACK,64.0612089242513,0.971298415817964,0.03848311979860541,0.0015246802914756384,0.0,8550.0,momentum breakout,ATR stop loss,09:45,13:30,40.0,80.0,0.8,True,1.0,0.015,60,0.05,2
4,XLF,momentum_breakout_v1,breakout,2026-03-03 17:50:00+00:00,2026-03-03 17:53:00+00:00,51.0405075,50.9695025,24,50.987429600965235,51.07014079806953,1.2738695768342723,0.7111991536688151,0.5582982485822727,-1.704119999999989,-0.0013911499606464443,LOSS,BAD_SETUP_BAD_OUTCOME,3.0,BULL_TREND,BULL_STACK,68.92096615053391,4.49441257701296,0.027570399034765273,0.001052773895363586,0.0,26444.0,momentum breakout,regime flip,09:45,13:30,40.0,80.0,0.8,True,1.0,0.015,60,0.05,2
4,XLF,momentum_breakout_v1,breakout,2026-03-03 18:01:00+00:00,2026-03-03 18:09:00+00:00,51.145559999999996,51.0994375,24,51.089630669692774,51.180738660614445,1.3423039273733366,0.8442878547467672,0.6289841201603997,-1.106939999999895,-0.000901788933389245,LOSS,BAD_SETUP_BAD_OUTCOME,8.0,BULL_TREND,BULL_STACK,73.61547137129573,0.9014106542202289,0.030369330307226015,0.0030971591847107423,0.0,6914.0,momentum breakout,regime flip,09:45,13:30,40.0,80.0,0.8,True,1.0,0.015,60,0.05,2
4,XLF,momentum_breakout_v1,breakout,2026-03-03 18:20:00+00:00,2026-03-03 18:22:00+00:00,51.1805775,51.19439,24,51.125098957996194,51.214802084007616,1.331485008091306,0.8213900161828178,0.6168976828062726,0.33150000000000546,0.00026987776759651117,WIN,GOOD_SETUP_GOOD_OUTCOME,2.0,BULL_TREND,BULL_STACK,64.32139679706663,2.987621947154381,0.029901042003803904,0.0037345608930033154,0.0,20166.0,momentum breakout,2R take profit,09:45,13:30,40.0,80.0,0.8,True,1.0,0.015,60,0.05,2
4,XLF,momentum_breakout_v1,breakout,2026-03-03 18:22:00+00:00,2026-03-03 18:24:00+00:00,51.24561,51.2593575,24,51.18937104031305,51.2812579193739,1.3497350324868194,0.8555500649736132,0.6338651990067302,0.3299400000000219,0.00026826688178755044,WIN,GOOD_SETUP_GOOD_OUTCOME,2.0,BULL_TREND,BULL_STACK,72.01466607199475,0.9660928835489834,0.030628959686953384,0.00500131907141106,0.0,6690.0,momentum breakout,2R take profit,09:45,13:30,40.0,80.0,0.8,True,1.0,0.015,60,0.05,2
4,XLF,momentum_breakout_v1,breakout,2026-03-03 18:24:00+00:00,2026-03-03 18:27:00+00:00,51.31064249999999,51.324325,24,51.253131152106654,51.34873769578668,1.3802723494401334,0.9142846988805218,0.6623944174867911,0.32838000000020884,0.00026666007933946067,WIN,GOOD_SETUP_GOOD_OUTCOME,3.0,BULL_TREND,BULL_STACK,77.48586902863204,3.6446132884077134,0.031868847893342316,0.006252429187392102,0.0,27150.0,momentum breakout,2R take profit,09:45,13:30,40.0,80.0,0.8,True,1.0,0.015,60,0.05,2
4,SPY,momentum_breakout_v1,breakout,2026-03-04 15:20:00+00:00,2026-03-04 15:26:00+00:00,685.1524049999999,685.55705,1,684.295231584845,685.8395368303097,0.8571734151548753,0.6871318303097951,0.8016252232760195,0.4046450000000732,0.0005905912276555072,WIN,GOOD_SETUP_GOOD_OUTCOME,6.0,BULL_TREND,BULL_STACK,73.7036526916697,1.6361778822985138,0.5147684151548756,0.006656097476256268,0.0,8488.0,momentum breakout,2R take profit,09:45,13:30,40.0,80.0,0.8,True,1.0,0.015,60,0.05,2
4,XLF,momentum_breakout_v1,breakout,2026-03-04 15:23:00+00:00,2026-03-04 15:30:00+00:00,51.5707725,51.45426,23,51.49897292647755,51.63705414704491,1.6513901910162971,1.524477882032933,0.9231481998174763,-2.679787499999975,-0.002259273893948339,LOSS,BAD_SETUP_BAD_OUTCOME,7.0,BULL_TREND,BULL_STACK,69.36310114393301,1.0400208674914295,0.04602707352244957,0.009546795202078434,0.0,11164.0,momentum breakout,ATR stop loss,09:45,13:30,40.0,80.0,0.8,True,1.0,0.015,60,0.05,2
4,SPY,momentum_breakout_v1,breakout,2026-03-04 15:26:00+00:00,2026-03-04 15:34:00+00:00,686.24295,685.03731,1,685.414962559554,686.8700748808918,0.8279874404458951,0.6271248808918699,0.7574086879314801,-1.205639999999903,-0.0017568705077405941,LOSS,BAD_SETUP_BAD_OUTCOME,8.0,BULL_TREND,BULL_STACK,75.99340357294875,1.0822987987867183,0.48503744044590474,0.008198323647192932,0.0,6726.0,momentum breakout,ATR stop loss,09:45,13:30,40.0,80.0,0.8,True,1.0,0.015,60,0.05,2
4,XLF,momentum_breakout_v1,breakout,2026-03-04 15:55:00+00:00,2026-03-04 16:10:00+00:00,51.555765,51.534220000000005,24,51.49278669302391,51.604426613952185,1.5114793674262046,1.1678787348524224,0.7726726279043582,-0.5170799999999076,-0.00041789700918987724,LOSS,BAD_SETUP_BAD_OUTCOME,15.0,BULL_TREND,BULL_STACK,63.51269696663738,0.8913735807255608,0.03721330697609054,0.008931036101378098,0.0,7725.0,momentum breakout,regime flip,09:45,13:30,40.0,80.0,0.8,True,1.0,0.015,60,0.05,2
4,SPY,momentum_breakout_v1,breakout,2026-03-04 15:58:00+00:00,2026-03-04 16:10:00+00:00,686.172915,684.9123725000001,1,685.4145726297282,686.6608547405436,0.7583423702717482,0.4879397405436521,0.6434293528512739,-1.2605424999999286,-0.0018370624553140933,LOSS,BAD_SETUP_BAD_OUTCOME,12.0,BULL_TREND,BULL_STACK,65.0122811035339,1.5141223218600655,0.4154273702717713,0.007821968726611433,0.0,11279.0,momentum breakout,ATR stop loss,09:45,13:30,40.0,80.0,0.8,True,1.0,0.015,60,0.05,2
4,XLF,momentum_breakout_v1,breakout,2026-03-10 17:27:00+00:00,2026-03-10 17:31:00+00:00,50.6903325,50.604685,24,50.64499436657741,50.70501126684518,1.0881152021421485,0.35229040428447433,0.32376204614265836,-2.055539999999837,-0.0016896219806803046,LOSS,BAD_SETUP_BAD_OUTCOME,4.0,BULL_TREND,BULL_STACK,79.2796925336963,1.2009587727708533,0.02000563342259552,0.0005369665102788528,0.0,6263.0,momentum breakout,ATR stop loss,09:45,13:30,40.0,80.0,0.8,True,1.0,0.015,60,0.05,2
4,XLE,momentum_breakout_v1,breakout,2026-03-13 14:00:00+00:00,2026-03-13 14:01:00+00:00,57.9039375,57.871050000000004,21,57.80562800994821,58.013743980103584,2.0644992910875857,2.3059360821753074,1.1169468994879297,-0.6906374999998732,-0.00056796655667836,LOSS,BAD_SETUP_BAD_OUTCOME,1.0,BULL_TREND,BULL_STACK,72.21242947140874,1.356476500907208,0.06937199005178847,0.022993286216531874,0.0,8448.0,momentum breakout,regime flip,09:45,13:30,40.0,80.0,0.8,True,1.0,0.015,60,0.05,2
4,XLE,momentum_breakout_v1,breakout,2026-03-17 13:55:00+00:00,2026-03-17 14:00:00+00:00,58.5742725,58.620675,21,58.47567196263086,58.68365607473828,2.0706112847518767,2.297055069503905,1.1093608377485316,0.974452499999984,0.0007921993397357046,WIN,WORKED_BUT_REVIEW,5.0,BULL_TREND,BULL_STACK,74.84481839079265,0.9153237391281637,0.06932803736913866,0.033017108445995036,0.0,7009.0,momentum breakout,regime flip,09:45,13:30,40.0,80.0,0.8,True,1.0,0.015,60,0.05,2
4,XLE,momentum_breakout_v1,breakout,2026-03-17 14:32:00+00:00,2026-03-17 14:38:00+00:00,58.86942,58.8555575,21,58.800411061288294,58.91917787742342,1.4491877129457862,1.044915425891908,0.7210352506839106,-0.2911124999998904,-0.00023547879357389256,LOSS,BAD_SETUP_BAD_OUTCOME,6.0,BULL_TREND,BULL_STACK,68.7982217034528,4.41560084773463,0.03958893871170807,0.037912914196664725,0.0,41878.0,momentum breakout,regime flip,09:45,13:30,40.0,80.0,0.8,True,1.0,0.015,60,0.05,2
4,XLE,momentum_breakout_v1,breakout,2026-03-31 14:25:00+00:00,2026-03-31 14:35:00+00:00,62.586277499999994,62.578695,19,62.486914669634324,62.69117066073135,1.8878937769477417,1.992970053895796,1.055657939144191,-0.14406749999982793,-0.00012115275588951498,LOSS,BAD_SETUP_BAD_OUTCOME,10.0,BULL_TREND,BULL_STACK,61.83319312189031,0.9006510119816602,0.06808533036567632,0.07887186720172376,0.0,7111.0,momentum breakout,regime flip,09:45,13:30,40.0,80.0,0.8,True,1.0,0.015,60,0.05,2
